ticket_id,customer_id,opened_date,resolved_date,severity,resolved
7886,4641,2023-08-24,2023-08-31,Medium,1
7887,4641,2023-11-03,2023-11-05,High,1
7888,4642,2023-06-04,2023-06-06,Low,1
7889,4643,2023-05-17,2023-05-26,Low,1
7890,4643,2023-11-20,,Low,0
7891,4643,2023-06-27,2023-07-03,Medium,1
7892,4644,2023-05-11,,Critical,0
7893,4644,2023-12-06,2023-12-08,Critical,1
7894,4644,2023-07-01,2023-07-08,Low,1
7895,4645,2023-09-11,2023-09-13,Medium,1
7896,4645,2023-11-08,2023-11-10,Low,1
7897,4646,2023-10-31,2023-11-08,Critical,1
7898,4646,2023-07-10,2023-07-17,High,1
7899,4646,2023-01-23,2023-02-03,Low,1
7900,4647,2023-05-22,2023-05-23,Medium,1
7901,4648,2023-11-17,2023-11-19,Critical,1
7902,4648,2023-07-22,,High,0
7903,4648,2023-06-10,2023-06-12,Medium,1
7904,4648,2023-02-20,2023-02-22,High,1
7905,4649,2023-04-20,2023-05-03,Medium,1
7906,4649,2023-09-10,2023-09-13,High,1
7907,4651,2023-06-27,2023-06-29,Medium,1
7908,4651,2023-05-30,2023-06-13,High,1
7909,4652,2023-04-25,2023-04-30,Low,1
7910,4652,2023-10-18,2023-10-25,Critical,1
7911,4652,2023-11-29,2023-12-06,Critical,1
7912,4654,2023-12-25,2024-01-06,Critical,1
7913,4655,2023-11-26,2023-11-28,Low,1
7914,4655,2023-09-28,2023-10-02,Low,1
7915,4656,2023-05-08,2023-05-16,High,1
7916,4657,2023-09-21,2023-09-26,Medium,1
7917,4657,2023-02-02,2023-02-10,Low,1
7918,4657,2023-01-18,2023-02-01,Critical,1
7919,4657,2023-03-20,2023-04-02,Low,1
7920,4658,2023-09-11,2023-09-21,Low,1
7921,4658,2023-01-17,2023-01-25,Low,1
7922,4659,2023-10-07,,Critical,0
7923,4659,2023-06-29,2023-06-30,Medium,1
7924,4659,2023-03-20,2023-03-30,Low,1
7925,4660,2023-12-30,2024-01-01,Medium,1
7926,4660,2023-03-08,2023-03-15,Low,1
7927,4660,2023-01-09,2023-01-20,Medium,1
7928,4661,2023-03-27,,Low,0
7929,4662,2023-06-14,2023-06-17,Medium,1
7930,4662,2023-12-14,2023-12-18,Low,1
7931,4662,2023-10-04,2023-10-14,Low,1
7932,4662,2023-10-28,,Medium,0
7933,4663,2023-07-26,2023-07-29,Critical,1
7934,4665,2023-08-28,,Medium,0
7935,4665,2023-04-20,2023-05-03,Low,1
7936,4667,2023-01-05,2023-01-06,Medium,1
7937,4671,2023-03-23,2023-04-03,Low,1
7938,4673,2023-11-16,,High,0
7939,4673,2023-06-25,2023-07-04,Medium,1
7940,4674,2023-05-12,2023-05-25,High,1
7941,4675,2023-04-24,,High,0
7942,4675,2023-09-28,2023-10-03,Medium,1
7943,4676,2023-11-13,2023-11-18,High,1
7944,4676,2023-05-29,2023-06-06,High,1
7945,4676,2023-09-24,2023-10-01,Medium,1
7946,4676,2023-02-24,2023-02-25,Critical,1
7947,4676,2023-10-23,2023-10-26,Critical,1
7948,4677,2023-08-14,,Medium,0
7949,4678,2023-03-09,2023-03-11,High,1
7950,4680,2023-01-12,2023-01-26,Critical,1
7951,4680,2023-10-19,2023-10-23,Medium,1
7952,4680,2023-07-16,2023-07-23,Critical,1
7953,4680,2023-05-24,2023-05-28,Medium,1
7954,4680,2023-01-18,2023-01-30,Medium,1
7955,4681,2023-08-11,2023-08-15,Low,1
7956,4681,2023-12-29,2023-12-31,Medium,1
7957,4681,2023-06-23,2023-06-30,High,1
7958,4681,2023-06-17,,Low,0
7959,4681,2023-09-27,2023-10-11,Medium,1
7960,4681,2023-12-09,2023-12-13,Critical,1
7961,4681,2023-04-05,2023-04-10,High,1
7962,4681,2023-10-06,2023-10-13,High,1
7963,4683,2023-11-05,2023-11-13,Medium,1
7964,4684,2023-09-15,2023-09-19,Medium,1
7965,4684,2023-11-15,2023-11-17,High,1
7966,4685,2023-09-25,,High,0
7967,4685,2023-06-28,2023-07-10,Critical,1
7968,4685,2023-02-05,2023-02-07,Critical,1
7969,4688,2023-07-13,2023-07-27,Medium,1
7970,4689,2023-02-15,2023-02-21,Medium,1
7971,4689,2023-06-02,,Medium,0
7972,4689,2023-10-08,2023-10-14,Critical,1
7973,4689,2023-01-25,2023-02-01,High,1
7974,4689,2023-07-21,2023-07-25,High,1
7975,4689,2023-09-14,2023-09-17,Medium,1
7976,4690,2023-06-22,2023-06-28,Critical,1
7977,4690,2023-10-16,2023-10-28,Medium,1
7978,4690,2023-11-23,2023-12-06,Critical,1
7979,4690,2023-12-15,2023-12-23,Medium,1
7980,4690,2023-02-20,2023-03-02,Low,1
7981,4692,2023-02-10,2023-02-13,High,1
7982,4692,2023-06-03,,Medium,0
7983,4692,2023-09-14,2023-09-28,Critical,1
7984,4692,2023-03-25,,High,0
7985,4696,2023-02-09,2023-02-23,Low,1
7986,4696,2023-06-05,2023-06-19,Low,1
7987,4696,2023-08-18,2023-08-28,Low,1
7988,4698,2023-07-29,2023-08-02,Medium,1
7989,4698,2023-03-09,2023-03-18,Critical,1
7990,4698,2023-09-03,2023-09-11,Medium,1
7991,4699,2023-10-09,2023-10-18,High,1
7992,4699,2023-11-16,2023-11-22,High,1
7993,4699,2023-05-30,,High,0
7994,4699,2023-05-02,2023-05-13,Low,1
7995,4699,2023-05-31,2023-06-07,Low,1
7996,4699,2023-07-15,2023-07-29,Critical,1
7997,4699,2023-10-31,2023-11-03,High,1
7998,4700,2023-12-22,2023-12-27,Low,1
7999,4701,2023-02-06,2023-02-14,Low,1
8000,4702,2023-08-15,2023-08-29,Medium,1
8001,4702,2023-05-28,2023-06-01,Low,1
8002,4704,2023-01-08,2023-01-18,Medium,1
8003,4704,2023-09-27,2023-09-28,Medium,1
8004,4705,2023-07-27,2023-07-28,High,1
8005,4705,2023-06-14,2023-06-19,Medium,1
8006,4706,2023-07-25,2023-08-04,Low,1
8007,4707,2023-05-18,,High,0
8008,4708,2023-04-11,2023-04-18,Medium,1
8009,4708,2023-11-21,2023-11-25,Medium,1
8010,4708,2023-06-26,,Medium,0
8011,4708,2023-09-19,,Medium,0
8012,4708,2023-03-04,2023-03-05,High,1
8013,4710,2023-09-29,2023-10-13,Medium,1
8014,4711,2023-03-30,2023-04-01,Low,1
8015,4712,2023-03-02,2023-03-08,Medium,1
8016,4712,2023-11-27,2023-11-29,Low,1
8017,4712,2023-12-01,2023-12-02,Low,1
8018,4712,2023-11-16,2023-11-24,High,1
8019,4712,2023-07-07,2023-07-20,High,1
8020,4712,2023-05-13,2023-05-22,Medium,1
8021,4713,2023-02-22,2023-03-08,Medium,1
8022,4713,2023-12-06,2023-12-08,Medium,1
8023,4714,2023-09-29,2023-10-02,High,1
8024,4714,2023-09-03,2023-09-08,Low,1
8025,4715,2023-11-29,2023-11-30,Medium,1
8026,4716,2023-06-24,2023-07-07,Low,1
8027,4716,2023-08-23,2023-08-30,Low,1
8028,4716,2023-08-06,2023-08-10,Critical,1
8029,4716,2023-04-15,2023-04-22,High,1
8030,4716,2023-02-13,2023-02-25,High,1
8031,4716,2023-08-02,,Low,0
8032,4716,2023-12-15,2023-12-27,Critical,1
8033,4717,2023-03-27,,Medium,0
8034,4717,2023-02-27,2023-03-05,Medium,1
8035,4717,2023-09-16,2023-09-19,Low,1
8036,4717,2023-03-30,2023-04-04,Low,1
8037,4719,2023-01-11,2023-01-14,Low,1
8038,4720,2023-02-10,2023-02-23,Critical,1
8039,4721,2023-08-12,2023-08-19,Low,1
8040,4721,2023-11-07,2023-11-21,Low,1
8041,4721,2023-08-06,2023-08-11,Low,1
8042,4721,2023-06-07,2023-06-08,Low,1
8043,4723,2023-01-08,2023-01-20,Low,1
8044,4724,2023-02-12,2023-02-21,Low,1
8045,4725,2023-08-03,2023-08-15,High,1
8046,4725,2023-11-28,2023-12-04,Low,1
8047,4725,2023-06-09,2023-06-22,High,1
8048,4725,2023-12-10,2023-12-12,Low,1
8049,4725,2023-09-04,2023-09-11,High,1
8050,4725,2023-08-16,2023-08-19,Medium,1
8051,4725,2023-09-29,2023-10-05,Critical,1
8052,4727,2023-11-18,2023-11-30,Medium,1
8053,4727,2023-04-16,2023-04-20,Medium,1
8054,4728,2023-08-31,2023-09-10,High,1
8055,4729,2023-06-23,2023-07-05,Medium,1
8056,4730,2023-07-10,2023-07-11,Low,1
8057,4731,2023-01-23,2023-02-02,Medium,1
8058,4732,2023-02-12,2023-02-21,Medium,1
8059,4732,2023-04-16,2023-04-23,Medium,1
8060,4733,2023-03-05,2023-03-11,High,1
8061,4733,2023-12-10,2023-12-12,Medium,1
8062,4733,2023-10-10,2023-10-24,Medium,1
8063,4736,2023-05-19,,Medium,0
8064,4736,2023-01-03,2023-01-11,Medium,1
8065,4737,2023-09-03,2023-09-17,Medium,1
8066,4737,2023-05-28,,Critical,0
8067,4737,2023-08-10,2023-08-14,Low,1
8068,4737,2023-12-06,2023-12-11,Low,1
8069,4737,2023-04-13,,Medium,0
8070,4738,2023-10-11,2023-10-18,Medium,1
8071,4739,2023-12-26,2023-12-27,Critical,1
8072,4740,2023-04-21,,Low,0
8073,4741,2023-05-11,2023-05-17,Critical,1
8074,4741,2023-07-17,2023-07-19,Medium,1
8075,4741,2023-11-19,2023-12-02,Low,1
8076,4741,2023-04-29,2023-05-11,Low,1
8077,4741,2023-03-02,2023-03-06,Low,1
8078,4741,2023-05-06,2023-05-19,Low,1
8079,4741,2023-06-04,2023-06-11,Medium,1
8080,4742,2023-07-10,,Medium,0
8081,4743,2023-08-01,2023-08-15,Medium,1
8082,4743,2023-01-11,2023-01-18,High,1
8083,4745,2023-07-31,2023-08-01,Low,1
8084,4746,2023-11-24,2023-12-02,Medium,1
8085,4747,2023-02-09,2023-02-16,Critical,1
8086,4747,2023-09-22,2023-09-29,Low,1
8087,4747,2023-05-15,2023-05-17,Low,1
8088,4747,2023-01-12,2023-01-20,Medium,1
8089,4748,2023-07-20,2023-07-23,Low,1
8090,4749,2023-01-25,2023-02-07,High,1
8091,4749,2023-03-12,2023-03-14,Low,1
8092,4750,2023-08-29,2023-09-01,High,1
8093,4750,2023-04-25,2023-05-04,Critical,1
8094,4750,2023-06-27,2023-07-02,Medium,1
8095,4750,2023-02-16,2023-02-25,Low,1
8096,4751,2023-03-16,2023-03-20,Low,1
8097,4751,2023-12-03,,High,0
8098,4751,2023-01-02,,Medium,0
8099,4751,2023-12-23,2023-12-30,High,1
8100,4751,2023-09-12,2023-09-22,Low,1
8101,4751,2023-03-21,2023-03-27,Critical,1
8102,4752,2023-08-24,2023-08-30,Medium,1
8103,4752,2023-09-13,2023-09-23,Low,1
8104,4752,2023-10-12,2023-10-23,Critical,1
8105,4753,2023-09-24,2023-10-03,High,1
8106,4754,2023-06-05,,Low,0
8107,4754,2023-08-03,2023-08-13,Medium,1
8108,4755,2023-08-02,2023-08-09,Low,1
8109,4756,2023-12-13,2023-12-23,High,1
8110,4756,2023-10-11,2023-10-21,High,1
8111,4756,2023-09-15,,High,0
8112,4756,2023-03-09,2023-03-18,Low,1
8113,4756,2023-05-30,2023-06-08,High,1
8114,4756,2023-04-28,2023-05-02,Medium,1
8115,4758,2023-11-21,2023-11-24,High,1
8116,4758,2023-10-10,2023-10-19,High,1
8117,4758,2023-05-13,2023-05-26,High,1
8118,4758,2023-06-17,,Low,0
8119,4758,2023-05-15,,Low,0
8120,4758,2023-02-21,2023-03-03,Medium,1
8121,4758,2023-05-17,2023-05-21,High,1
8122,4758,2023-10-24,2023-11-06,Medium,1
8123,4759,2023-10-20,2023-10-24,Low,1
8124,4762,2023-07-23,2023-08-04,Critical,1
8125,4762,2023-09-29,,Low,0
8126,4762,2023-12-17,2023-12-25,Critical,1
8127,4762,2023-10-05,2023-10-19,High,1
8128,4762,2023-01-10,2023-01-15,High,1
8129,4762,2023-09-08,2023-09-17,Medium,1
8130,4762,2023-12-01,2023-12-08,Medium,1
8131,4764,2023-03-05,2023-03-11,Low,1
8132,4764,2023-07-29,2023-08-07,High,1
8133,4764,2023-04-03,2023-04-12,High,1
8134,4764,2023-07-10,2023-07-16,Critical,1
8135,4767,2023-12-29,2023-12-31,Medium,1
8136,4768,2023-09-13,2023-09-19,Critical,1
8137,4769,2023-10-09,,Low,0
8138,4771,2023-11-02,2023-11-15,Medium,1
8139,4771,2023-05-08,2023-05-16,Low,1
8140,4771,2023-10-14,2023-10-19,High,1
8141,4771,2023-06-28,2023-07-01,Low,1
8142,4772,2023-02-24,2023-03-02,Low,1
8143,4772,2023-03-30,2023-04-06,Low,1
8144,4774,2023-02-10,2023-02-20,Medium,1
8145,4776,2023-04-16,2023-04-23,Medium,1
8146,4776,2023-04-13,,Medium,0
8147,4776,2023-04-03,2023-04-11,Medium,1
8148,4776,2023-07-20,2023-07-27,Low,1
8149,4776,2023-01-22,2023-02-05,High,1
8150,4777,2023-09-09,2023-09-12,Low,1
8151,4778,2023-05-06,2023-05-11,Critical,1
8152,4778,2023-02-19,2023-03-02,Critical,1
8153,4779,2023-02-06,2023-02-19,Medium,1
8154,4781,2023-03-17,2023-03-27,Medium,1
8155,4782,2023-09-17,,Medium,0
8156,4782,2023-03-22,2023-03-24,High,1
8157,4784,2023-04-11,2023-04-20,Medium,1
8158,4784,2023-08-25,2023-08-30,Low,1
8159,4785,2023-05-07,2023-05-20,Low,1
8160,4786,2023-03-26,,Low,0
8161,4789,2023-03-09,2023-03-20,Low,1
8162,4789,2023-06-06,,Medium,0
8163,4789,2023-05-10,2023-05-24,Medium,1
8164,4790,2023-08-17,2023-08-23,Medium,1
8165,4791,2023-04-13,2023-04-17,Low,1
8166,4791,2023-02-27,2023-02-28,Medium,1
8167,4791,2023-08-26,,High,0
8168,4792,2023-11-12,2023-11-16,High,1
8169,4793,2023-03-03,,Low,0
8170,4793,2023-05-25,2023-06-07,Medium,1
8171,4793,2023-12-09,2023-12-13,Critical,1
8172,4795,2023-04-06,2023-04-09,Low,1
8173,4795,2023-05-18,2023-05-22,Medium,1
8174,4795,2023-05-29,,High,0
8175,4796,2023-12-01,2023-12-07,Medium,1
8176,4796,2023-05-16,2023-05-17,High,1
8177,4798,2023-09-28,,High,0
8178,4799,2023-05-04,2023-05-13,Medium,1
8179,4799,2023-06-03,,High,0
8180,4799,2023-04-26,2023-04-29,Medium,1
8181,4799,2023-06-05,2023-06-12,Medium,1
8182,4801,2023-12-01,2023-12-08,High,1
8183,4802,2023-10-09,2023-10-15,High,1
8184,4803,2023-02-09,2023-02-12,Medium,1
8185,4803,2023-11-06,,Low,0
8186,4805,2023-04-23,,Low,0
8187,4805,2023-11-02,2023-11-06,Medium,1
8188,4807,2023-11-28,2023-12-09,Low,1
8189,4807,2023-10-21,2023-10-31,Low,1
8190,4808,2023-06-12,2023-06-16,Critical,1
8191,4808,2023-01-21,2023-02-02,Low,1
8192,4809,2023-12-25,2023-12-31,Critical,1
8193,4809,2023-03-17,2023-03-29,Medium,1
8194,4809,2023-12-03,2023-12-11,Low,1
8195,4810,2023-08-05,2023-08-07,Low,1
8196,4810,2023-11-19,2023-12-01,Low,1
8197,4810,2023-10-04,2023-10-18,High,1
8198,4812,2023-03-11,2023-03-23,High,1
8199,4813,2023-09-24,,Critical,0
8200,4813,2023-10-13,2023-10-21,Critical,1
8201,4813,2023-09-13,2023-09-26,Medium,1
8202,4813,2023-01-12,2023-01-25,High,1
8203,4815,2023-02-13,2023-02-25,Medium,1
8204,4817,2023-01-15,,Medium,0
8205,4817,2023-08-18,2023-08-20,High,1
8206,4817,2023-02-19,2023-03-02,Critical,1
8207,4817,2023-12-09,2023-12-16,Medium,1
8208,4817,2023-05-03,2023-05-06,Critical,1
8209,4817,2023-01-06,2023-01-14,Critical,1
8210,4817,2023-10-30,2023-11-07,High,1
8211,4817,2023-09-26,2023-10-05,High,1
8212,4817,2023-08-21,2023-09-03,Low,1
8213,4818,2023-04-10,2023-04-17,Critical,1
8214,4819,2023-03-25,2023-03-26,Low,1
8215,4820,2023-07-22,2023-07-30,Medium,1
8216,4821,2023-12-20,2023-12-31,High,1
8217,4822,2023-11-07,,High,0
8218,4823,2023-07-11,2023-07-18,Medium,1
8219,4823,2023-07-27,2023-07-30,Low,1
8220,4823,2023-01-09,2023-01-19,Low,1
8221,4824,2023-09-06,2023-09-19,High,1
8222,4824,2023-10-06,,High,0
8223,4824,2023-06-02,2023-06-03,High,1
8224,4825,2023-08-24,2023-08-27,Medium,1
8225,4825,2023-08-18,2023-08-28,Low,1
8226,4825,2023-09-30,2023-10-06,Medium,1
8227,4827,2023-08-06,2023-08-18,High,1
8228,4829,2023-01-23,2023-02-05,Medium,1
8229,4830,2023-11-09,2023-11-17,Low,1
8230,4831,2023-03-28,2023-04-06,Medium,1
8231,4831,2023-05-06,2023-05-15,High,1
8232,4832,2023-08-05,2023-08-19,Medium,1
8233,4832,2023-01-23,,High,0
8234,4834,2023-05-22,2023-05-26,Low,1
8235,4834,2023-10-07,2023-10-11,High,1
8236,4834,2023-03-28,,Medium,0
8237,4834,2023-08-29,,Low,0
8238,4834,2023-10-31,2023-11-08,Medium,1
8239,4836,2023-01-29,2023-02-02,Medium,1
8240,4838,2023-06-01,2023-06-08,Medium,1
8241,4839,2023-08-19,2023-08-29,Medium,1
8242,4840,2023-01-11,2023-01-21,High,1
8243,4841,2023-04-10,,Medium,0
8244,4842,2023-03-27,2023-04-04,Medium,1
8245,4842,2023-05-29,2023-06-05,Medium,1
8246,4842,2023-04-20,,Medium,0
8247,4842,2023-12-01,,High,0
8248,4842,2023-02-17,2023-02-24,Critical,1
8249,4843,2023-05-07,2023-05-09,Low,1
8250,4844,2023-08-21,2023-09-02,Critical,1
8251,4845,2023-09-02,2023-09-08,High,1
8252,4845,2023-02-10,,Critical,0
8253,4846,2023-02-25,,Critical,0
8254,4846,2023-12-14,2023-12-25,Low,1
8255,4846,2023-01-02,,High,0
8256,4846,2023-12-20,2023-12-27,High,1
8257,4846,2023-11-25,2023-12-08,Medium,1
8258,4847,2023-01-02,2023-01-12,Low,1
8259,4847,2023-11-16,2023-11-26,High,1
8260,4848,2023-09-06,2023-09-15,High,1
8261,4849,2023-09-04,2023-09-11,High,1
8262,4850,2023-08-16,2023-08-20,Medium,1
8263,4850,2023-04-11,2023-04-18,Low,1
8264,4852,2023-07-05,2023-07-07,High,1
8265,4852,2023-03-21,2023-03-26,High,1
8266,4852,2023-11-23,2023-11-24,Low,1
8267,4852,2023-04-06,2023-04-18,Critical,1
8268,4852,2023-10-23,2023-11-05,Critical,1
8269,4852,2023-01-26,2023-02-07,Low,1
8270,4853,2023-01-23,2023-01-27,Critical,1
8271,4853,2023-02-22,2023-03-06,High,1
8272,4854,2023-05-11,2023-05-13,Critical,1
8273,4854,2023-08-03,2023-08-17,Low,1
8274,4855,2023-09-12,2023-09-23,Critical,1
8275,4855,2023-12-12,,Critical,0
8276,4855,2023-11-06,2023-11-19,High,1
8277,4855,2023-07-19,2023-07-23,Critical,1
8278,4855,2023-02-10,2023-02-16,Critical,1
8279,4855,2023-04-27,,High,0
8280,4856,2023-10-28,,Low,0
8281,4858,2023-05-02,2023-05-12,High,1
8282,4858,2023-01-17,2023-01-18,Low,1
8283,4859,2023-08-11,2023-08-13,Low,1
8284,4859,2023-01-29,2023-02-09,Low,1
8285,4859,2023-03-29,2023-04-08,Critical,1
8286,4862,2023-11-20,,High,0
8287,4862,2023-07-20,,Low,0
8288,4862,2023-10-21,2023-10-30,Medium,1
8289,4863,2023-08-16,,Medium,0
8290,4864,2023-04-26,2023-05-05,Medium,1
8291,4865,2023-04-20,2023-04-29,Low,1
8292,4865,2023-10-16,,Low,0
8293,4867,2023-11-08,2023-11-11,Low,1
8294,4867,2023-08-02,2023-08-06,Low,1
8295,4868,2023-05-15,,Low,0
8296,4872,2023-01-06,2023-01-09,Low,1
8297,4873,2023-05-29,2023-06-02,Low,1
8298,4874,2023-03-07,2023-03-17,Critical,1
8299,4874,2023-07-14,,Medium,0
8300,4874,2023-02-09,,Critical,0
8301,4874,2023-06-25,2023-06-27,Low,1
8302,4875,2023-11-26,2023-12-05,Critical,1
8303,4875,2023-09-11,,High,0
8304,4875,2023-05-16,2023-05-17,High,1
8305,4875,2023-09-14,2023-09-18,High,1
8306,4876,2023-01-20,,Low,0
8307,4877,2023-01-19,2023-01-25,Medium,1
8308,4877,2023-01-21,2023-02-01,Medium,1
8309,4877,2023-11-08,,Critical,0
8310,4877,2023-07-28,2023-08-02,Critical,1
8311,4878,2023-01-14,2023-01-21,Low,1
8312,4879,2023-01-18,2023-01-29,High,1
8313,4879,2023-09-15,2023-09-18,Medium,1
8314,4881,2023-11-29,2023-12-11,Medium,1
8315,4881,2023-05-06,2023-05-10,Medium,1
8316,4881,2023-04-01,2023-04-05,Critical,1
8317,4882,2023-09-05,2023-09-14,Low,1
8318,4883,2023-09-11,,Medium,0
8319,4883,2023-01-22,2023-02-03,Medium,1
8320,4884,2023-08-29,2023-09-09,Medium,1
8321,4884,2023-03-05,2023-03-12,Low,1
8322,4884,2023-01-07,2023-01-15,Critical,1
8323,4884,2023-08-18,2023-08-26,High,1
8324,4884,2023-03-30,2023-03-31,Low,1
8325,4885,2023-11-05,2023-11-17,High,1
8326,4887,2023-11-08,2023-11-17,Medium,1
8327,4888,2023-05-01,,Medium,0
8328,4891,2023-02-27,2023-03-01,Low,1
8329,4891,2023-08-13,2023-08-27,High,1
8330,4894,2023-07-09,2023-07-22,Medium,1
8331,4894,2023-03-03,2023-03-16,Low,1
8332,4894,2023-01-01,,Critical,0
8333,4894,2023-12-19,2023-12-31,Medium,1
8334,4896,2023-05-12,2023-05-13,Critical,1
8335,4896,2023-02-21,,Critical,0
8336,4896,2023-08-14,2023-08-21,Medium,1
8337,4897,2023-02-26,2023-03-04,Low,1
8338,4897,2023-08-07,,High,0
8339,4897,2023-07-12,2023-07-14,Low,1
8340,4897,2023-08-17,2023-08-25,High,1
8341,4897,2023-03-15,2023-03-18,High,1
8342,4899,2023-03-14,2023-03-17,Low,1
8343,4900,2023-02-21,2023-02-25,High,1
8344,4900,2023-12-01,,Medium,0
8345,4900,2023-06-06,2023-06-18,Low,1
8346,4900,2023-07-08,2023-07-09,Medium,1
8347,4902,2023-06-05,2023-06-12,Low,1
8348,4903,2023-10-11,2023-10-23,Low,1
8349,4903,2023-09-15,2023-09-24,Medium,1
8350,4904,2023-02-18,2023-02-23,Medium,1
8351,4905,2023-09-21,2023-10-04,High,1
8352,4905,2023-09-29,2023-10-06,High,1
8353,4905,2023-03-30,2023-04-11,Low,1
8354,4905,2023-02-28,2023-03-12,Medium,1
8355,4908,2023-01-02,2023-01-03,Low,1
8356,4908,2023-03-19,2023-03-30,Low,1
8357,4908,2023-03-30,2023-04-02,High,1
8358,4908,2023-10-24,2023-11-01,High,1
8359,4908,2023-12-29,,High,0
8360,4908,2023-09-14,,Low,0
8361,4908,2023-01-30,,High,0
8362,4909,2023-06-13,,Critical,0
8363,4909,2023-04-22,2023-04-25,Low,1
8364,4909,2023-09-25,,High,0
8365,4910,2023-07-08,2023-07-10,High,1
8366,4910,2023-12-12,2023-12-17,High,1
8367,4911,2023-11-11,2023-11-16,Low,1
8368,4914,2023-04-26,2023-04-27,Medium,1
8369,4914,2023-10-31,2023-11-03,High,1
8370,4915,2023-07-12,2023-07-23,Low,1
8371,4916,2023-06-26,2023-07-04,Critical,1
8372,4916,2023-05-29,2023-06-07,High,1
8373,4916,2023-03-19,,Medium,0
8374,4916,2023-10-27,2023-11-08,Critical,1
8375,4917,2023-07-03,2023-07-10,Medium,1
8376,4917,2023-06-18,2023-06-24,Low,1
8377,4917,2023-06-27,2023-07-05,Critical,1
8378,4917,2023-02-15,2023-02-28,Low,1
8379,4917,2023-06-20,2023-06-24,Medium,1
8380,4918,2023-10-20,2023-10-26,High,1
8381,4918,2023-04-17,2023-04-27,High,1
8382,4918,2023-06-04,2023-06-05,Medium,1
8383,4918,2023-12-14,2023-12-23,Critical,1
8384,4918,2023-11-18,2023-11-21,Medium,1
8385,4918,2023-06-09,,Critical,0
8386,4918,2023-11-04,,High,0
8387,4918,2023-01-26,2023-01-29,Critical,1
8388,4918,2023-08-10,2023-08-17,Low,1
8389,4918,2023-08-16,2023-08-28,High,1
8390,4919,2023-05-10,2023-05-18,High,1
8391,4920,2023-08-13,,Low,0
8392,4920,2023-01-05,2023-01-10,Low,1
8393,4921,2023-08-13,2023-08-19,High,1
8394,4922,2023-11-25,2023-12-08,High,1
8395,4922,2023-02-01,2023-02-09,Medium,1
8396,4923,2023-02-18,2023-02-24,Low,1
8397,4923,2023-07-12,,Medium,0
8398,4923,2023-05-01,2023-05-07,Low,1
8399,4923,2023-10-05,2023-10-12,Medium,1
8400,4924,2023-11-27,2023-11-30,Low,1
8401,4925,2023-04-14,2023-04-20,High,1
8402,4925,2023-01-17,,High,0
8403,4925,2023-03-23,,Medium,0
8404,4926,2023-02-05,2023-02-12,Medium,1
8405,4927,2023-03-09,2023-03-20,Low,1
8406,4927,2023-07-04,2023-07-09,Low,1
8407,4928,2023-07-02,2023-07-05,Medium,1
8408,4928,2023-12-16,2023-12-28,Low,1
8409,4928,2023-12-02,2023-12-06,Low,1
8410,4929,2023-08-23,2023-08-24,High,1
8411,4930,2023-04-25,2023-05-04,Medium,1
8412,4930,2023-03-04,2023-03-14,Critical,1
8413,4930,2023-08-22,2023-09-01,Critical,1
8414,4930,2023-09-18,2023-09-30,Low,1
8415,4931,2023-07-21,2023-07-24,High,1
8416,4931,2023-05-31,2023-06-10,High,1
8417,4931,2023-12-02,2023-12-12,Critical,1
8418,4932,2023-01-14,,Low,0
8419,4934,2023-03-07,2023-03-17,Critical,1
8420,4934,2023-03-10,2023-03-22,Critical,1
8421,4934,2023-01-20,2023-01-26,Low,1
8422,4935,2023-12-12,,High,0
8423,4935,2023-10-09,2023-10-12,Medium,1
8424,4935,2023-04-07,2023-04-08,Medium,1
8425,4935,2023-11-20,2023-12-01,High,1
8426,4936,2023-06-25,2023-07-05,Low,1
8427,4936,2023-10-02,2023-10-03,Low,1
8428,4938,2023-08-22,2023-09-04,Medium,1
8429,4940,2023-10-05,2023-10-11,Low,1
8430,4941,2023-03-23,2023-04-04,Critical,1
8431,4941,2023-02-19,2023-02-21,Medium,1
8432,4941,2023-06-03,,High,0
8433,4941,2023-08-05,2023-08-19,Low,1
8434,4941,2023-10-08,,Medium,0
8435,4941,2023-08-08,,High,0
8436,4941,2023-04-29,,Medium,0
8437,4943,2023-06-01,2023-06-14,Low,1
8438,4943,2023-01-10,,Low,0
8439,4944,2023-11-01,2023-11-03,Low,1
8440,4945,2023-08-11,2023-08-22,Medium,1
8441,4945,2023-07-11,2023-07-15,Medium,1
8442,4945,2023-06-13,2023-06-16,Medium,1
8443,4945,2023-06-11,2023-06-12,Low,1
8444,4946,2023-11-16,,Medium,0
8445,4946,2023-07-08,2023-07-12,High,1
8446,4947,2023-12-08,2023-12-14,Low,1
8447,4948,2023-01-21,2023-01-24,Low,1
8448,4949,2023-06-22,2023-06-25,Medium,1
8449,4951,2023-03-08,2023-03-18,Low,1
8450,4951,2023-08-07,2023-08-21,High,1
8451,4952,2023-05-31,2023-06-05,Critical,1
8452,4956,2023-02-10,,Medium,0
8453,4957,2023-10-19,2023-11-01,Critical,1
8454,4958,2023-05-06,2023-05-08,Low,1
8455,4959,2023-01-27,2023-02-05,Low,1
8456,4961,2023-05-10,2023-05-12,Critical,1
8457,4961,2023-06-14,2023-06-17,High,1
8458,4961,2023-12-30,2023-12-31,Medium,1
8459,4962,2023-08-08,2023-08-15,Critical,1
8460,4962,2023-07-20,2023-07-31,Critical,1
8461,4962,2023-08-25,2023-09-07,Low,1
8462,4962,2023-08-27,2023-09-02,Medium,1
