contract_id,customer_id,product_id,contract_type,start_date,end_date,monthly_charges,total_charges,payment_method,auto_renewal,churned,churn_date
3941,3941,3,Annual,2021-08-20,2025-03-02,189.91,8166.13,Net Banking,1,0,
3942,3942,1,Annual,2023-04-23,2027-01-02,28.95,1302.75,Credit Card,0,0,
3943,3943,4,Monthly,2021-08-12,2024-02-28,414.46,12848.26,Debit Card,1,1,2023-04-04
3944,3944,1,Annual,2020-01-15,2023-10-26,36.02,1656.92,Net Banking,1,0,
3945,3945,3,Annual,2022-04-29,2026-04-08,181.73,8723.04,Debit Card,0,0,
3946,3946,3,Annual,2020-05-29,2020-07-28,140.27,280.54,Credit Card,1,1,2020-07-28
3947,3947,2,Monthly,2020-10-06,2023-10-21,81.47,3014.39,Net Banking,1,1,2023-10-21
3948,3948,3,Annual,2022-07-22,2024-01-13,162.28,2921.04,UPI,1,0,
3949,3949,4,Monthly,2021-07-27,2025-01-07,405.09,17013.78,Debit Card,0,1,2022-07-22
3950,3950,2,Monthly,2023-06-01,2027-05-11,94.4,4531.2,Net Banking,1,0,
3951,3951,2,Annual,2020-11-09,2023-11-24,92.38,3418.06,Net Banking,1,0,
3952,3952,1,Annual,2020-11-18,2023-06-06,32.77,1015.87,Credit Card,1,0,
3953,3953,4,Monthly,2023-06-10,2026-12-21,499.58,21481.94,Bank Transfer,0,0,
3954,3954,3,Annual,2020-08-09,2021-12-02,179.49,2871.84,Credit Card,1,1,2020-11-07
3955,3955,1,Annual,2022-01-01,2024-05-20,32.61,945.69,UPI,1,0,
3956,3956,1,Monthly,2022-01-19,2023-02-13,37.39,486.07,Debit Card,1,1,2022-07-18
3957,3957,2,Monthly,2023-02-23,2026-04-08,79.22,3010.36,Debit Card,1,1,2025-02-12
3958,3958,2,Annual,2021-12-16,2024-07-03,86.42,2679.02,UPI,0,0,
3959,3959,2,Annual,2021-08-23,2025-04-04,82.84,3644.96,Bank Transfer,0,1,2024-06-08
3960,3960,1,Annual,2020-10-12,2021-10-07,28.11,337.32,UPI,1,0,
3961,3961,2,Annual,2023-01-24,2023-04-24,79.26,237.78,Bank Transfer,1,0,
3962,3962,4,Annual,2021-01-28,2024-11-08,482.53,22196.38,UPI,1,0,
3963,3963,4,Monthly,2021-09-25,2021-11-24,481.29,962.58,UPI,1,1,2021-10-25
3964,3964,1,Annual,2022-08-01,2026-02-11,33.02,1419.86,Net Banking,1,0,
3965,3965,5,Monthly,2021-07-31,2023-08-20,11.29,282.25,Bank Transfer,1,0,
3966,3966,3,Monthly,2020-02-17,2022-12-03,155.41,5283.94,Debit Card,0,0,
3967,3967,3,Annual,2021-08-11,2023-04-03,159.43,3188.6,Net Banking,1,0,
3968,3968,3,Annual,2023-06-04,2024-12-25,159.68,3033.92,Bank Transfer,1,0,
3969,3969,2,Monthly,2022-11-29,2025-09-14,103.78,3528.52,Debit Card,1,0,
3970,3970,3,Annual,2021-09-12,2025-08-22,190.16,9127.68,UPI,1,0,
3971,3971,5,Annual,2021-09-24,2025-07-05,10.15,466.9,Bank Transfer,1,0,
3972,3972,3,Monthly,2023-04-03,2027-01-12,193.33,8893.18,Net Banking,0,0,
3973,3973,2,Monthly,2021-03-20,2022-06-13,102.48,1537.2,Credit Card,1,0,
3974,3974,3,Annual,2022-04-04,2023-09-26,162.63,2927.34,Debit Card,1,0,
3975,3975,3,Annual,2020-12-11,2024-07-23,146.79,6458.76,UPI,1,0,
3976,3976,3,Annual,2020-03-14,2023-03-29,191.61,7089.57,Bank Transfer,1,0,
3977,3977,3,Monthly,2020-09-24,2024-07-05,163.71,7530.66,Debit Card,1,1,2020-11-23
3978,3978,5,Monthly,2020-11-25,2023-11-10,11.86,426.96,Credit Card,0,0,
3979,3979,5,Annual,2022-04-15,2023-04-10,11.01,132.12,Credit Card,1,0,
3980,3980,5,Annual,2020-01-08,2021-01-02,10.27,123.24,UPI,1,0,
3981,3981,1,Monthly,2023-01-31,2024-06-24,37.39,635.63,Bank Transfer,1,0,
3982,3982,3,Annual,2020-07-16,2022-12-03,140.88,4085.52,Credit Card,1,0,
3983,3983,4,Annual,2022-11-20,2022-12-20,360.24,360.24,Bank Transfer,0,0,
3984,3984,3,Annual,2020-03-17,2021-03-12,151.36,1816.32,UPI,1,0,
3985,3985,5,Annual,2021-07-20,2023-09-08,10.68,277.68,UPI,1,0,
3986,3986,3,Annual,2022-11-12,2023-12-07,186.2,2420.6,Net Banking,1,0,
3987,3987,3,Monthly,2020-04-01,2023-05-16,162.87,6189.06,Debit Card,1,1,2021-08-24
3988,3988,2,Monthly,2020-08-12,2021-12-05,82.47,1319.52,Net Banking,1,0,
3989,3989,1,Annual,2020-07-17,2023-03-04,32.32,1034.24,Debit Card,0,0,
3990,3990,5,Annual,2021-08-12,2023-06-03,11.12,244.64,Credit Card,1,1,2021-09-11
3991,3991,2,Annual,2020-03-26,2024-01-05,92.69,4263.74,Credit Card,1,1,2022-10-12
3992,3992,2,Annual,2022-01-17,2022-06-16,92.13,460.65,Bank Transfer,1,1,2022-02-16
3993,3993,4,Annual,2023-06-05,2023-12-02,510.45,3062.7,Net Banking,1,0,
3994,3994,4,Annual,2020-05-08,2022-06-27,422.88,10994.88,Net Banking,1,0,
3995,3995,1,Annual,2020-12-08,2023-06-26,28.81,893.11,Credit Card,1,0,
3996,3996,4,Annual,2022-10-11,2023-06-08,480.1,3840.8,UPI,0,0,
3997,3997,3,Annual,2021-09-25,2024-01-13,165.02,4620.56,Credit Card,1,0,
3998,3998,5,Monthly,2021-07-21,2022-05-17,10.38,103.8,Bank Transfer,0,0,
3999,3999,3,Annual,2020-03-30,2024-01-09,143.65,6607.9,Net Banking,1,0,
4000,4000,4,Annual,2021-06-15,2022-08-09,411.22,5757.08,Credit Card,0,0,
4001,4001,4,Monthly,2020-10-08,2024-04-20,439.86,18913.98,Bank Transfer,1,1,2022-05-31
4002,4002,5,Annual,2021-05-09,2023-05-29,10.06,251.5,Credit Card,1,0,
4003,4003,3,Monthly,2022-01-12,2025-08-24,157.72,6939.68,Bank Transfer,0,0,
4004,4004,5,Monthly,2021-07-03,2025-01-13,10.61,456.23,Bank Transfer,1,1,2023-08-22
4005,4005,5,Monthly,2022-09-14,2025-01-31,10.32,299.28,Bank Transfer,1,1,2025-01-01
4006,4006,1,Monthly,2020-05-27,2023-07-11,30.81,1170.78,Net Banking,1,0,
4007,4007,1,Annual,2020-02-15,2021-04-10,38.97,545.58,Net Banking,0,0,
4008,4008,1,Monthly,2021-06-18,2025-03-29,38.09,1752.14,Credit Card,1,1,2023-07-08
4009,4009,1,Annual,2021-11-08,2022-03-08,32.33,129.32,Credit Card,1,0,
4010,4010,3,Annual,2022-09-17,2025-06-03,141.48,4668.84,Debit Card,0,0,
4011,4011,4,Annual,2022-10-04,2026-09-13,461.08,22131.84,Net Banking,1,0,
4012,4012,3,Annual,2022-03-24,2023-02-17,163.95,1803.45,Bank Transfer,1,1,2022-09-20
4013,4013,4,Annual,2022-10-08,2026-09-17,447.05,21458.4,Credit Card,1,0,
4014,4014,3,Annual,2023-02-10,2025-01-30,152.88,3669.12,Credit Card,1,0,
4015,4015,5,Annual,2020-10-21,2021-04-19,12.93,77.58,Net Banking,1,0,
4016,4016,1,Annual,2022-09-24,2025-12-07,38.15,1487.85,Debit Card,1,0,
4017,4017,5,Annual,2021-04-03,2021-05-03,9.19,9.19,Credit Card,0,1,2021-05-03
4018,4018,5,Monthly,2021-02-09,2023-03-31,11.03,286.78,Net Banking,0,0,
4019,4019,1,Monthly,2022-06-10,2023-05-06,27.76,305.36,Bank Transfer,1,0,
4020,4020,2,Annual,2020-07-29,2020-12-26,83.5,417.5,Bank Transfer,1,0,
4021,4021,5,Monthly,2020-11-08,2023-08-25,10.05,341.7,Credit Card,1,0,
4022,4022,2,Annual,2021-01-28,2022-12-19,97.48,2242.04,UPI,1,0,
4023,4023,4,Annual,2022-08-28,2025-08-12,455.99,16415.64,UPI,0,0,
4024,4024,5,Monthly,2021-11-02,2025-07-14,11.18,503.1,Net Banking,1,0,
4025,4025,5,Monthly,2020-04-28,2020-05-28,12.12,12.12,Debit Card,0,1,2020-05-28
4026,4026,2,Monthly,2020-05-27,2022-04-17,102.4,2355.2,Bank Transfer,1,0,
4027,4027,5,Annual,2020-09-04,2021-04-02,10.49,73.43,Bank Transfer,1,0,
4028,4028,4,Annual,2022-05-14,2024-01-04,437.5,8750.0,UPI,0,0,
4029,4029,3,Annual,2022-06-01,2023-11-23,159.73,2875.14,Net Banking,1,0,
4030,4030,3,Monthly,2021-11-24,2024-09-09,149.71,5090.14,Credit Card,1,0,
4031,4031,5,Annual,2021-09-22,2023-08-13,11.89,273.47,Bank Transfer,0,0,
4032,4032,1,Annual,2023-02-06,2024-10-28,31.83,668.43,UPI,1,0,
4033,4033,5,Monthly,2020-12-03,2024-11-12,11.7,561.6,UPI,1,0,
4034,4034,1,Annual,2022-11-21,2022-12-21,28.3,28.3,Net Banking,1,0,
4035,4035,1,Annual,2020-08-23,2023-11-06,32.89,1282.71,Net Banking,1,0,
4036,4036,5,Monthly,2021-04-28,2024-06-11,9.84,373.92,Bank Transfer,1,0,
4037,4037,2,Annual,2020-03-02,2022-03-22,78.19,1954.75,Net Banking,1,0,
4038,4038,4,Annual,2021-03-21,2022-07-14,509.75,8156.0,Net Banking,0,0,
4039,4039,1,Annual,2021-08-04,2025-07-14,33.88,1626.24,Net Banking,1,0,
4040,4040,3,Annual,2023-06-29,2024-04-24,144.36,1443.6,Debit Card,1,0,
4041,4041,3,Annual,2022-03-02,2022-10-28,171.96,1375.68,Debit Card,0,1,2022-10-28
4042,4042,4,Annual,2022-11-14,2024-01-08,447.9,6270.6,UPI,1,0,
4043,4043,4,Monthly,2020-09-18,2022-06-10,514.17,10797.57,UPI,0,1,2022-06-10
4044,4044,4,Monthly,2020-04-04,2021-08-27,435.71,7407.07,Net Banking,1,1,2021-05-29
4045,4045,4,Monthly,2021-08-08,2024-10-21,372.16,14514.24,Net Banking,1,0,
4046,4046,1,Monthly,2023-01-16,2025-04-05,31.52,851.04,UPI,1,0,
4047,4047,5,Annual,2022-05-07,2023-01-02,11.41,91.28,Net Banking,0,0,
4048,4048,1,Monthly,2020-07-31,2022-08-20,32.22,805.5,Bank Transfer,0,0,
4049,4049,4,Annual,2020-08-10,2022-07-01,443.82,10207.86,Bank Transfer,1,0,
4050,4050,4,Annual,2022-08-23,2026-02-03,499.52,20979.84,Bank Transfer,1,0,
4051,4051,3,Annual,2021-09-01,2023-01-24,192.54,3273.18,Bank Transfer,0,0,
4052,4052,4,Annual,2020-07-20,2020-12-17,507.0,2535.0,Debit Card,0,0,
4053,4053,2,Annual,2023-05-21,2025-12-06,80.02,2480.62,Net Banking,1,0,
4054,4054,3,Monthly,2021-05-19,2021-11-15,143.49,860.94,Net Banking,1,0,
4055,4055,2,Annual,2020-07-11,2022-07-31,100.87,2521.75,Bank Transfer,0,0,
4056,4056,4,Monthly,2020-11-20,2023-11-05,480.94,17313.84,UPI,1,0,
4057,4057,2,Annual,2020-10-20,2023-12-04,99.84,3793.92,Debit Card,1,0,
4058,4058,3,Monthly,2020-12-11,2024-02-24,137.42,5359.38,UPI,1,0,
4059,4059,5,Annual,2022-12-30,2023-01-29,10.27,10.27,Debit Card,1,1,2023-01-29
4060,4060,4,Annual,2022-09-27,2025-09-11,418.28,15058.08,Credit Card,0,0,
4061,4061,1,Annual,2020-12-13,2022-03-08,30.32,454.8,Debit Card,1,0,
4062,4062,1,Annual,2020-07-03,2021-01-29,38.76,271.32,Credit Card,0,1,2021-01-29
4063,4063,2,Annual,2020-03-24,2022-01-13,79.57,1750.54,UPI,1,0,
4064,4064,1,Annual,2023-06-20,2026-01-05,30.75,953.25,Bank Transfer,1,0,
4065,4065,2,Monthly,2023-02-06,2026-02-20,84.66,3132.42,Credit Card,1,0,
4066,4066,3,Annual,2021-09-04,2023-10-24,189.96,4938.96,UPI,1,0,
4067,4067,2,Annual,2023-06-11,2026-02-25,92.84,3063.72,Net Banking,1,0,
4068,4068,3,Monthly,2020-04-06,2022-09-23,186.1,5583.0,Net Banking,1,1,2021-06-30
4069,4069,2,Monthly,2021-05-29,2024-07-12,92.51,3515.38,Net Banking,1,0,
4070,4070,5,Annual,2022-05-25,2024-08-12,9.1,245.7,Net Banking,1,0,
4071,4071,1,Annual,2021-12-15,2023-09-06,38.15,801.15,Credit Card,1,0,
4072,4072,5,Annual,2023-02-07,2024-07-31,12.97,233.46,Debit Card,1,0,
4073,4073,2,Annual,2021-07-01,2023-08-20,77.02,2002.52,Credit Card,1,0,
4074,4074,1,Monthly,2020-09-01,2020-10-31,38.14,76.28,Debit Card,1,0,
4075,4075,1,Annual,2022-01-07,2023-11-28,28.76,661.48,Net Banking,1,0,
4076,4076,2,Monthly,2022-02-04,2022-04-05,82.63,165.26,UPI,1,1,2022-04-05
4077,4077,5,Annual,2022-09-21,2023-05-19,9.26,74.08,Bank Transfer,1,0,
4078,4078,5,Annual,2021-12-06,2022-11-01,10.1,111.1,Bank Transfer,1,0,
4079,4079,4,Annual,2022-02-12,2024-07-31,467.28,14018.4,UPI,1,0,
4080,4080,3,Monthly,2020-05-09,2022-12-25,154.75,4952.0,Bank Transfer,1,0,
4081,4081,5,Monthly,2020-01-13,2022-01-02,9.77,234.48,Net Banking,1,0,
4082,4082,5,Monthly,2022-01-19,2024-05-08,11.08,310.24,Credit Card,1,0,
4083,4083,5,Annual,2022-06-06,2026-05-16,11.78,565.44,Debit Card,0,1,2022-09-04
4084,4084,4,Annual,2020-04-01,2023-06-15,426.45,16631.55,Bank Transfer,0,0,
4085,4085,3,Monthly,2020-03-04,2021-11-24,158.28,3323.88,Credit Card,0,0,
4086,4086,5,Monthly,2021-11-29,2024-06-16,12.45,385.95,Net Banking,1,0,
4087,4087,5,Annual,2021-05-20,2024-05-04,12.07,434.52,Bank Transfer,0,0,
4088,4088,2,Monthly,2021-10-23,2023-06-15,74.69,1493.8,Credit Card,1,0,
4089,4089,5,Annual,2020-05-09,2024-01-19,9.76,439.2,UPI,0,0,
4090,4090,3,Annual,2022-08-04,2023-09-28,136.99,1917.86,Bank Transfer,1,0,
4091,4091,5,Monthly,2020-03-18,2022-07-06,12.1,338.8,Net Banking,1,0,
4092,4092,4,Annual,2022-10-21,2023-09-16,391.82,4310.02,Net Banking,1,0,
4093,4093,1,Monthly,2022-10-15,2024-12-03,32.69,849.94,Bank Transfer,1,0,
4094,4094,5,Annual,2022-04-26,2024-09-12,12.13,351.77,UPI,1,0,
4095,4095,4,Annual,2021-07-29,2022-02-24,489.73,3428.11,Net Banking,1,0,
4096,4096,4,Annual,2020-12-13,2024-06-25,380.92,16379.56,Debit Card,1,0,
4097,4097,4,Annual,2022-03-21,2025-11-30,492.0,22140.0,Bank Transfer,1,0,
4098,4098,3,Annual,2020-06-10,2020-11-07,136.54,682.7,UPI,1,1,2020-11-07
4099,4099,1,Annual,2023-05-18,2024-03-13,29.52,295.2,UPI,1,0,
4100,4100,5,Annual,2021-10-11,2025-02-22,9.59,393.19,Credit Card,1,1,2021-12-10
4101,4101,2,Annual,2022-03-04,2022-08-31,83.82,502.92,UPI,1,0,
4102,4102,3,Annual,2020-09-10,2022-01-03,142.01,2272.16,Credit Card,1,0,
4103,4103,1,Annual,2022-06-16,2026-01-26,36.85,1621.4,Net Banking,0,0,
4104,4104,4,Annual,2021-09-05,2022-03-04,396.94,2381.64,Net Banking,0,0,
4105,4105,3,Annual,2022-12-14,2023-03-14,137.52,412.56,Bank Transfer,1,0,
4106,4106,1,Annual,2022-09-20,2022-12-19,38.37,115.11,Net Banking,1,1,2022-10-20
4107,4107,4,Annual,2021-08-22,2024-09-05,459.66,17007.42,UPI,0,0,
4108,4108,2,Annual,2022-10-20,2024-06-11,91.95,1839.0,Bank Transfer,1,0,
4109,4109,3,Monthly,2022-03-13,2025-10-23,148.51,6534.44,Debit Card,1,1,2024-05-01
4110,4110,3,Annual,2021-07-09,2024-02-24,143.4,4588.8,Bank Transfer,0,0,
4111,4111,3,Monthly,2022-05-01,2024-12-16,137.29,4393.28,Credit Card,1,0,
4112,4112,5,Annual,2020-04-25,2023-10-07,11.66,489.72,Bank Transfer,0,0,
4113,4113,4,Annual,2020-05-21,2022-07-10,472.36,12281.36,Credit Card,1,0,
4114,4114,1,Monthly,2020-07-29,2021-12-21,31.27,531.59,Bank Transfer,1,0,
4115,4115,5,Monthly,2021-09-13,2023-03-07,11.79,212.22,Bank Transfer,1,0,
4116,4116,2,Annual,2022-11-10,2025-06-27,92.21,2950.72,Credit Card,1,0,
4117,4117,3,Annual,2022-04-27,2024-05-16,141.56,3539.0,Bank Transfer,1,0,
4118,4118,5,Annual,2021-04-23,2022-06-17,9.28,129.92,Bank Transfer,1,0,
4119,4119,4,Monthly,2021-01-02,2023-02-21,515.13,13393.38,Credit Card,1,0,
4120,4120,4,Monthly,2021-05-23,2021-07-22,396.76,793.52,Bank Transfer,1,0,
4121,4121,1,Monthly,2022-08-26,2026-04-07,29.16,1283.04,Net Banking,0,1,2024-01-18
4122,4122,1,Annual,2021-12-04,2023-04-28,38.12,648.04,Net Banking,1,1,2022-08-01
4123,4123,5,Monthly,2021-09-07,2022-07-04,12.45,124.5,Net Banking,0,1,2022-04-05
4124,4124,2,Annual,2021-10-02,2024-06-18,86.47,2853.51,Bank Transfer,0,0,
4125,4125,2,Annual,2023-05-23,2026-01-07,97.32,3114.24,Net Banking,1,0,
4126,4126,3,Annual,2020-01-18,2022-01-07,137.22,3293.28,Bank Transfer,0,0,
4127,4127,5,Annual,2022-09-16,2025-02-02,9.47,274.63,Credit Card,1,0,
4128,4128,2,Annual,2022-05-10,2024-12-25,75.0,2400.0,Debit Card,1,0,
4129,4129,2,Annual,2021-10-03,2022-04-01,80.47,482.82,Credit Card,1,0,
4130,4130,2,Annual,2020-06-04,2022-03-26,73.17,1609.74,UPI,0,0,
4131,4131,5,Monthly,2022-04-11,2024-07-29,10.03,280.84,Bank Transfer,1,0,
4132,4132,1,Monthly,2022-07-02,2025-09-14,37.82,1474.98,UPI,1,0,
4133,4133,3,Annual,2022-10-25,2023-04-23,174.58,1047.48,Credit Card,1,0,
4134,4134,2,Monthly,2023-01-16,2026-11-26,98.16,4613.52,Bank Transfer,1,1,2025-09-02
4135,4135,2,Annual,2022-03-03,2022-11-28,72.66,653.94,Debit Card,0,0,
4136,4136,3,Annual,2023-05-24,2024-09-15,170.64,2730.24,UPI,1,0,
4137,4137,4,Monthly,2021-02-28,2023-09-16,467.21,14483.51,UPI,0,0,
4138,4138,3,Monthly,2021-01-06,2022-08-29,161.18,3223.6,Credit Card,1,0,
4139,4139,4,Monthly,2021-12-24,2024-04-12,470.99,13187.72,Debit Card,0,1,2022-11-19
4140,4140,3,Annual,2020-12-24,2022-10-15,158.11,3478.42,Net Banking,1,1,2021-05-23
4141,4141,4,Monthly,2020-11-30,2022-01-24,445.33,6234.62,UPI,1,0,
4142,4142,4,Annual,2020-03-23,2020-08-20,494.78,2473.9,Debit Card,1,0,
4143,4143,2,Annual,2023-03-17,2024-01-11,99.71,997.1,Bank Transfer,1,0,
4144,4144,2,Annual,2020-10-03,2024-02-15,73.97,3032.77,Bank Transfer,1,0,
4145,4145,2,Monthly,2022-02-07,2025-10-19,72.41,3258.45,Net Banking,0,1,2023-03-04
4146,4146,5,Monthly,2020-12-31,2022-08-23,9.12,182.4,Debit Card,1,0,
4147,4147,4,Annual,2020-04-23,2023-02-07,509.79,17332.86,Net Banking,1,0,
4148,4148,1,Annual,2020-09-12,2021-08-08,32.4,356.4,Debit Card,0,0,
4149,4149,4,Annual,2021-10-02,2024-02-19,506.53,14689.37,Bank Transfer,1,0,
4150,4150,5,Annual,2021-08-09,2024-04-25,12.16,401.28,UPI,1,0,
4151,4151,5,Annual,2021-03-24,2024-02-07,12.87,450.45,UPI,1,0,
4152,4152,3,Annual,2021-03-29,2024-11-08,144.05,6338.2,Bank Transfer,1,0,
4153,4153,3,Monthly,2021-04-28,2021-09-25,147.07,735.35,Net Banking,1,0,
4154,4154,2,Monthly,2021-09-07,2025-07-18,96.0,4512.0,Bank Transfer,1,0,
4155,4155,5,Monthly,2021-08-09,2025-03-21,10.31,453.64,Net Banking,1,0,
4156,4156,2,Annual,2021-06-02,2022-07-27,96.41,1349.74,Credit Card,0,1,2022-05-28
4157,4157,2,Monthly,2022-01-01,2022-07-30,87.47,612.29,UPI,1,1,2022-01-31
4158,4158,5,Monthly,2021-09-24,2024-09-08,11.71,421.56,UPI,0,1,2022-04-22
4159,4159,5,Annual,2022-05-19,2022-07-18,9.41,18.82,Credit Card,1,0,
4160,4160,4,Monthly,2021-02-24,2022-06-19,427.73,6843.68,Bank Transfer,1,0,
4161,4161,5,Monthly,2022-11-03,2025-07-20,11.1,366.3,UPI,1,0,
4162,4162,3,Monthly,2023-04-15,2023-09-12,141.61,708.05,Debit Card,0,0,
4163,4163,5,Annual,2020-02-27,2022-09-14,11.17,346.27,UPI,0,0,
4164,4164,4,Monthly,2021-04-15,2023-01-05,452.76,9507.96,Net Banking,0,0,
4165,4165,3,Monthly,2020-05-18,2023-02-02,160.2,5286.6,UPI,0,0,
4166,4166,1,Monthly,2021-11-20,2023-06-13,31.76,603.44,Debit Card,1,0,
4167,4167,4,Monthly,2022-03-02,2023-10-23,498.04,9960.8,Debit Card,1,0,
4168,4168,1,Monthly,2022-08-01,2024-05-22,28.25,621.5,Debit Card,1,0,
4169,4169,1,Annual,2023-01-01,2026-06-14,28.18,1183.56,Credit Card,1,0,
4170,4170,5,Annual,2022-01-08,2022-10-05,9.25,83.25,UPI,1,1,2022-09-05
4171,4171,2,Annual,2020-01-04,2023-02-17,87.87,3339.06,Bank Transfer,1,0,
4172,4172,3,Annual,2022-11-24,2023-04-23,137.22,686.1,UPI,1,0,
4173,4173,5,Monthly,2021-12-09,2024-03-28,11.11,311.08,Bank Transfer,1,0,
4174,4174,3,Monthly,2022-07-17,2024-10-04,168.13,4539.51,Debit Card,1,0,
4175,4175,2,Monthly,2021-02-09,2022-09-02,73.33,1393.27,Debit Card,1,0,
4176,4176,1,Monthly,2022-05-26,2025-03-11,35.22,1197.48,Debit Card,1,0,
4177,4177,2,Annual,2021-04-23,2021-06-22,78.23,156.46,Debit Card,0,0,
4178,4178,4,Monthly,2020-01-22,2020-05-21,414.6,1658.4,Debit Card,1,0,
4179,4179,5,Annual,2022-10-01,2022-12-30,10.92,32.76,UPI,1,0,
4180,4180,3,Annual,2020-08-07,2022-02-28,165.81,3150.39,Bank Transfer,1,0,
4181,4181,4,Annual,2022-01-15,2025-10-26,445.47,20491.62,Debit Card,1,0,
4182,4182,3,Monthly,2022-04-27,2024-10-13,148.69,4460.7,Debit Card,0,1,2022-09-24
4183,4183,1,Annual,2021-03-18,2022-05-12,29.07,406.98,Debit Card,1,0,
4184,4184,5,Annual,2021-05-16,2022-10-08,9.14,155.38,Debit Card,0,0,
4185,4185,1,Annual,2020-12-17,2024-07-29,38.4,1689.6,UPI,1,0,
4186,4186,3,Annual,2023-05-25,2024-09-16,173.44,2775.04,UPI,1,0,
4187,4187,3,Annual,2021-04-12,2024-06-25,151.09,5892.51,Bank Transfer,1,1,2022-04-07
4188,4188,3,Annual,2020-03-08,2022-06-26,147.99,4143.72,Bank Transfer,1,0,
4189,4189,5,Monthly,2022-09-02,2025-03-20,12.36,383.16,UPI,1,0,
4190,4190,1,Monthly,2022-04-29,2023-10-21,36.97,665.46,Net Banking,1,1,2023-04-24
4191,4191,2,Monthly,2020-03-16,2020-04-15,99.97,99.97,Credit Card,1,0,
4192,4192,1,Annual,2023-04-07,2026-05-21,27.64,1050.32,Debit Card,0,0,
4193,4193,1,Monthly,2023-03-19,2026-07-31,37.53,1538.73,Bank Transfer,1,0,
4194,4194,1,Annual,2023-01-01,2023-01-31,30.38,30.38,UPI,0,1,2023-01-31
4195,4195,4,Annual,2020-01-06,2022-03-26,402.33,10862.91,Net Banking,0,1,2020-02-05
4196,4196,4,Monthly,2020-07-03,2023-10-16,468.34,18733.6,UPI,1,0,
4197,4197,2,Monthly,2021-06-21,2021-07-21,99.16,99.16,Net Banking,1,0,
4198,4198,5,Monthly,2023-02-22,2026-10-04,11.26,495.44,UPI,0,0,
4199,4199,2,Monthly,2023-04-15,2025-05-04,84.74,2118.5,Net Banking,1,0,
4200,4200,3,Monthly,2023-05-19,2024-12-09,138.14,2624.66,Credit Card,1,1,2023-06-18
4201,4201,5,Monthly,2022-02-14,2024-09-01,9.33,289.23,Bank Transfer,1,0,
4202,4202,3,Annual,2021-02-25,2022-11-17,162.9,3420.9,Credit Card,1,1,2022-10-18
4203,4203,2,Annual,2020-12-24,2022-12-14,72.91,1749.84,Credit Card,0,0,
4204,4204,3,Monthly,2020-02-04,2021-11-25,159.77,3514.94,UPI,1,0,
4205,4205,2,Monthly,2020-01-12,2022-04-01,103.91,2805.57,Net Banking,1,0,
4206,4206,3,Annual,2021-06-13,2022-10-06,156.68,2506.88,Credit Card,0,1,2021-11-10
4207,4207,1,Monthly,2020-03-17,2023-01-01,36.39,1237.26,Credit Card,1,0,
4208,4208,5,Annual,2020-02-24,2022-05-14,10.3,278.1,Bank Transfer,1,0,
4209,4209,3,Monthly,2022-09-03,2023-09-28,156.97,2040.61,Credit Card,1,0,
4210,4210,4,Annual,2022-05-23,2025-07-06,367.01,13946.38,Debit Card,1,0,
4211,4211,4,Monthly,2022-02-02,2022-10-30,474.12,4267.08,Bank Transfer,1,0,
4212,4212,1,Annual,2023-04-19,2026-12-29,36.5,1642.5,Credit Card,1,1,2025-01-08
4213,4213,5,Annual,2022-12-07,2025-05-25,12.76,382.8,Bank Transfer,1,0,
4214,4214,3,Annual,2023-06-20,2027-03-31,141.91,6527.86,Debit Card,1,0,
4215,4215,3,Monthly,2021-11-23,2024-06-10,193.24,5990.44,Credit Card,1,0,
4216,4216,5,Monthly,2022-02-20,2023-07-15,9.64,163.88,Bank Transfer,0,1,2022-12-17
4217,4217,5,Annual,2020-09-01,2022-04-24,12.85,257.0,Debit Card,1,1,2021-11-25
4218,4218,1,Monthly,2020-07-27,2024-07-06,32.63,1566.24,Credit Card,1,0,
4219,4219,4,Annual,2020-11-09,2020-12-09,469.17,469.17,UPI,1,0,
4220,4220,2,Monthly,2020-01-24,2022-12-09,83.25,2913.75,UPI,1,1,2020-02-23
4221,4221,3,Monthly,2021-02-04,2024-07-18,193.82,8140.44,Credit Card,0,0,
4222,4222,5,Annual,2020-05-29,2020-07-28,10.54,21.08,Credit Card,0,0,
4223,4223,4,Monthly,2022-09-03,2026-04-15,380.11,16724.84,Credit Card,0,1,2026-03-16
4224,4224,1,Annual,2023-03-18,2026-07-30,36.93,1514.13,Debit Card,0,1,2024-12-07
4225,4225,4,Annual,2022-10-12,2025-11-25,420.9,15994.2,Credit Card,1,0,
4226,4226,5,Monthly,2021-06-12,2021-11-09,11.27,56.35,UPI,1,0,
4227,4227,1,Annual,2021-06-04,2022-03-01,36.36,327.24,Net Banking,1,0,
4228,4228,3,Annual,2023-02-12,2023-12-09,186.1,1861.0,UPI,0,0,
4229,4229,5,Monthly,2020-11-06,2022-04-30,12.04,216.72,Credit Card,0,0,
4230,4230,5,Monthly,2022-06-01,2023-10-24,12.5,212.5,Net Banking,1,0,
4231,4231,2,Annual,2021-05-18,2022-03-14,80.78,807.8,Debit Card,1,1,2021-06-17
4232,4232,1,Annual,2021-01-31,2022-08-24,28.51,541.69,Bank Transfer,0,1,2021-10-28
4233,4233,3,Annual,2020-01-24,2020-05-23,148.45,593.8,UPI,1,0,
4234,4234,2,Monthly,2021-03-07,2024-07-19,94.44,3872.04,Net Banking,1,0,
4235,4235,3,Annual,2023-03-11,2024-11-30,143.8,3019.8,Net Banking,1,0,
